index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
610,Scientist Manufacturing - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),British American Tobacco Reynolds American Incorporated is positively transforming the tobacco indus...,3.1,Reynolds American 3.1,Owensboro- KY,Winston-Salem- NC,5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
613,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),Q4 - AINA - Sr RPA Developer (5A) - AA - Hub 03/27/2020 Job Description Infosys is seeking a Sr RP...,3.0,Infosys 3.0,Hartford- CT,Bengaluru- India,10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),Tata Consultancy Services- Accenture- Cognizant Technology Solutions,0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
614,Data Analytics Project Manager,$34K-$92K (Glassdoor est.),Who We Are At MassMutual- we help millions of people find financial freedom- offer financial protect...,3.6,MassMutual 3.6,Springfield- MA,Springfield- MA,5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,34,92,63.0,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
616,Data Analyst,$47K-$85K (Glassdoor est.),The Data Analyst is responsible for maintaining the integrity of the MMIS/ERP system(s) and other ap...,3.6,AXION Healthcare Solutions 3.6,New York- NY,New York- NY,1 - 50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),The Execu|Search Group- Prime Staffing,0,0,47,85,66.0,AXION Healthcare Solutions,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
617,Data Engineer,$65K-$124K (Glassdoor est.),Title: Data Engineer Location: Orange County- CA Alignment Healthcare is a data and technology dri...,3.5,Alignment Healthcare 3.5,Orange- CA,Orange- CA,501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
619,Data Scientist,$56K-$95K (Glassdoor est.),ExecOnline is a fast-growing- venture-backed ed-tech firm reinventing how the world's greatest compa...,4.2,ExecOnline 4.2,New York- NY,New York- NY,51 - 200,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,Harvard Business School- Coursera- edX,0,0,56,95,75.5,ExecOnline,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
622,Machine Learning Engineer,$62K-$112K (Glassdoor est.),Who Are We? QinetiQ Inc. is an innovative C5ISR Systems and Technology leader. Our company is built...,4.0,Mteq 4.0,Fort Belvoir- VA,Lorton- VA,501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Harris- Fibertek,0,0,62,112,87.0,Mteq,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,na
623,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),At AstraZeneca we are constantly pushing the boundaries of science to deliver life-changing medicine...,3.9,AstraZeneca 3.9,Gaithersburg- MD,Cambridge- United Kingdom,10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Roche- GlaxoSmithKline- Novartis,0,0,107,173,140.0,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
624,Data Scientist,$64K-$108K (Glassdoor est.),Job Description: Brillient is seeking an experienced Data Scientist to join our team supporting a f...,3.7,Brillient 3.7,Silver Spring- MD,Reston- VA,201 - 500,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,Brillient,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
625,Senior Data Scientist,$89K-$144K (Glassdoor est.),Entefy’s Senior Data Scientist is a highly visible position both internally and externally. Join the...,4.4,Entefy 4.4,Palo Alto- CA,Palo Alto- CA,1 - 50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
627,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),Sunovion Pharmaceuticals is looking for a Senior Scientist in Neuroscience to join our Discovery Sci...,3.5,Sunovion 3.5,Marlborough- MA,Marlborough- MA,1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),Shire- GlaxoSmithKline- Allergan,0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
629,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),Job Description What We Do We develop and operate trade surveillance technologies across large an...,3.7,Cboe Global Markets 3.7,Lenexa- KS,Chicago- IL,501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na
630,Marketing Data Analyst,$35K-$62K (Glassdoor est.),Under direct supervision of the Director of Database Marketing- the Marketing Data Analyst will work...,3.6,San Manuel Casino 3.6,Highland- CA,Highland- CA,1001 - 5000,1986,Company - Private,Gambling,Arts- Entertainment & Recreation,$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M
631,Data Engineer,$55K-$105K (Glassdoor est.),Who is Trace3? Trace3 is a leading Transformative IT Authority- providing unique technology solutio...,3.4,Trace3 3.4,Houston- TX,Irvine- CA,501 - 1000,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),World Wide Technology- Presidio- Optiv,0,0,55,105,80.0,Trace3,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
632,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),Description Medical Laboratory Scientist - Texas Health Huguley- operated as joint venture between T...,4.0,Texas Health Huguley Hospital 4.0,Burleson- TX,Arlington- TX,1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
633,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),Responsibilities Include but may not be limited to: performing various tasks assisting in developmen...,2.4,Teasdale Latin Foods 2.4,Hoopeston- IL,Flower Mound- TX,501 - 1000,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,Teasdale Latin Foods,IL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
634,Principal Data Scientist,$135K-$211K (Glassdoor est.),At Northrop Grumman we develop cutting-edge technology that preserves freedom and advances human dis...,3.7,Northrop Grumman 3.7,San Jose- CA,Falls Church- VA,10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,Northrop Grumman,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
635,Data Engineer,$57K-$80K (Glassdoor est.),Position Summary: The Data Engineer will be responsible for developing data and analytics platforms...,3.5,Saama Technologies Inc 3.5,Phoenix- AZ,Campbell- CA,501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Accenture- Deloitte- IBM,0,0,57,80,68.5,Saama Technologies Inc,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
636,Data Scientist - Alpha Insights,$129K-$215K (Glassdoor est.),Two Sigma is a different kind of investment manager. Since 2001- we have used data science and techn...,4.4,Two Sigma 4.4,New York- NY,New York- NY,1001 - 5000,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,0,0,129,215,172.0,Two Sigma,NY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
637,Data Scientist- Office of Data Science,$86K-$143K (Glassdoor est.),Help shape the future of Data Science across Liberty! As a technical member of the Office of Data S...,3.3,Liberty Mutual Insurance 3.3,Boston- MA,Boston- MA,10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Travelers- Allstate- State Farm,0,0,86,143,114.5,Liberty Mutual Insurance,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
638,Associate Principal Scientist- Pharmacogenomics,$63K-$127K (Glassdoor est.),Job Description Translational Medicine group at AstraZeneca is looking for a highly motivated scien...,3.9,AstraZeneca 3.9,Gaithersburg- MD,Cambridge- United Kingdom,10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Roche- GlaxoSmithKline- Novartis,0,0,63,127,95.0,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
639,Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),MITRE is different from most technology companies. We are a not-for-profit corporation chartered to ...,3.2,MITRE 3.2,Bedford- MA,Bedford- MA,5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),Battelle- General Atomics- SAIC,0,0,50,89,69.5,MITRE,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,na,na
640,Data Engineer,$43K-$86K (Glassdoor est.),Overview: Guidepoint Data identifies- gathers- acquires and delivers high-value data that offers cl...,3.2,Guidepoint 3.2,New York- NY,New York- NY,501 - 1000,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,Coleman Research- AlphaSights- Third Bridge,0,0,43,86,64.5,Guidepoint,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
642,Scientist- Bacteriology,$74K-$149K (Glassdoor est.),Scientist- Bacteriology Location Cerus US Department 1400 - Microbiology Apply Now Job Brief ...,2.1,Cerus Corporation 2.1,Concord- CA,Concord- CA,201 - 500,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,Cerus Corporation,CA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
643,Data Scientist,$71K-$124K (Glassdoor est.),Overview Do you love numbers and finding the story in the numbers? Does the thought of tackling a ...,4.0,Strategic Financial Solutions 4.0,New York- NY,New York- NY,501 - 1000,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,National Debt Relief- Freedom Financial Network,0,0,71,124,97.5,Strategic Financial Solutions,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
644,Associate Director- Platform and DevOps- Data Engineering and Aritifical Intelligence,$113K-$196K (Glassdoor est.),Job Description Are you looking for a patient-focused- innovation-driven company that will inspire...,3.7,Takeda Pharmaceuticals 3.7,Cambridge- MA,OSAKA- Japan,10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Novartis- Baxter- Pfizer,0,0,113,196,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,M
645,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),What We Do: At the SEI Emerging Technology Center- we describe our work as “making the recently pos...,2.6,Software Engineering Institute 2.6,Pittsburgh- PA,Pittsburgh- PA,501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P
646,Data Scientist,$69K-$121K (Glassdoor est.),DS/ML stack: Languages: Python- Spark- SQL Algorithms: Classifications- Regressions- Neural Networks...,3.4,Remedy BPCI Partners- LLC. 3.4,New York- NY,Norwalk- CT,201 - 500,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Healthfirst (New York)- naviHealth,0,0,69,121,95.0,Remedy BPCI Partners- LLC.,NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
647,Senior Data Scientist,$97K-$160K (Glassdoor est.),Who We Are! At Maven Wave- we are relentless in hiring the industry’s top talent. Each employee is ...,4.4,Maven Wave Partners 4.4,Chicago- IL,Chicago- IL,201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,na
648,Principal Data Scientist,$150K-$238K (Glassdoor est.),Position Overview The Climate Corporation is looking for an innovative Principal Data Scientist to ...,3.2,The Climate Corporation 3.2,San Francisco- CA,San Francisco- CA,501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Granular- Intuit- John Deere,0,0,150,238,194.0,The Climate Corporation,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
651,Data Scientist,$77K-$132K (Glassdoor est.),Crossix is seeking intellectually curious- resourceful- and collaborative Data Scientists to join ou...,3.5,Crossix Solutions 3.5,New York- NY,New York- NY,201 - 500,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,Crossix Solutions,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
652,Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),POSITION PURPOSE: Performs CLIA moderate and high complexity laboratory tests and analyses; recogniz...,3.7,Vail Health 3.7,Vail- CO,Vail- CO,501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,49,81,65.0,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
653,Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),Do YOU love working with Data in machine learning- real-time analytics- or Big Data in a Cloud envir...,4.2,Clarity Insights 4.2,Charlotte- NC,Chicago- IL,201 - 500,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,Clarity Insights,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
654,Data Analyst 1- full-time contract worker for up to 12 months,$35K-$65K (Glassdoor est.),Purposes In addition to your application- please follow the instructions & complete the a SQL asses...,4.2,The Church of Jesus Christ of Latter-day Saints 4.2,Salt Lake City- UT,Salt Lake City- UT,10000+,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
655,Data Engineer,$79K-$147K (Glassdoor est.),WHO WE ARE NCSOFT® established in 1997 and headquartered in Seoul- South Korea- is one of the leadi...,3.1,NCSOFT 3.1,Aliso Viejo- CA,Seoul- South Korea,1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),Blizzard Entertainment- Riot Games- Electronic Arts,0,0,79,147,113.0,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
658,Scientist- Immuno-Oncology,$62K-$119K (Glassdoor est.),Site Name: USA - Massachusetts - Cambridge Posted Date: Mar 24 2020 Are you energized by a challeng...,3.9,GSK 3.9,Cambridge- MA,Brentford- United Kingdom,10000+,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Pfizer- AstraZeneca- Merck,0,0,62,119,90.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
660,Senior Data Scientist,$119K-$187K (Glassdoor est.),At Factual we love all things data! Our mission is to organize and optimize the world's location inf...,4.3,Factual 4.3,Los Angeles- CA,Los Angeles- CA,51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153.0,Factual,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
661,Products Data Analyst II,$90K-$157K (Glassdoor est.),TriNet is a leading provider of comprehensive human resources solutions for small to midsize busines...,3.3,TriNet 3.3,Dublin- CA,Dublin- CA,1001 - 5000,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),Paychex- Insperity- ADP,0,0,90,157,123.5,TriNet,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,na,M
662,Lead Data Analyst,$32K-$62K (Glassdoor est.),JOB DESCRIPTION: Signpost is looking for a Lead Data Analyst to join our team! This is a senior pos...,3.9,Signpost 3.9,New York- NY,New York- NY,201 - 500,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,32,62,47.0,Signpost,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
663,Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),We have an opportunity to join the Alliance as the Analytics Manager - Data Mart leading in the Anal...,3.5,Central California Alliance for Health 3.5,Scotts Valley- CA,Scotts Valley- CA,501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64.0,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
664,Data Science Engineer - Mobile,$116K-$208K (Glassdoor est.),Mobile is a top strategic priority for Adobe. Digital Media GTM Data Science and Analytics team is l...,4.0,Adobe 4.0,San Jose- CA,San Jose- CA,10000+,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),Apple- Microsoft,0,0,116,208,162.0,Adobe,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M
665,Senior Data Scientist - R&D Oncology,$102K-$172K (Glassdoor est.),At AstraZeneca-we work together to deliver innovative medicines to patients across global boundaries...,3.9,AstraZeneca 3.9,New York- NY,Cambridge- United Kingdom,10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Roche- GlaxoSmithKline- Novartis,0,0,102,172,137.0,AstraZeneca,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
666,Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),As we strive to make a better day for our guests and team members- we look to enhance our enterprise...,3.0,Pilot Flying J Travel Centers LLC 3.0,Knoxville- TN,Knoxville- TN,10000+,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),TravelCenters of America- Love's Travel Stops & Country Stores- Wawa,0,0,69,127,98.0,Pilot Flying J Travel Centers LLC,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M
668,Data Scientist,$86K-$144K (Glassdoor est.),About Swiss Re The Swiss Re Group is one of the world’s leading providers of reinsurance- insurance...,3.7,Swiss Re 3.7,Armonk- NY,Zurich- Switzerland,10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),Munich Re- Hannover RE- SCOR,0,0,86,144,115.0,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
